Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Shipping Cost,Province,Customer Segment,Product Category,Product Sub-Category,Product Container,Ship Date
1637,2/7/2011,Not Specified,47,1348.57,Regular Air,8.99,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,2/9/2011
29349,6/10/2010,High,33,162.39,Regular Air,5.57,Quebec,Small Business,Office Supplies,Paper,Small Box,6/12/2010
59591,10/9/2009,Not Specified,34,3361.84,Delivery Truck,14,Saskachewan,Home Office,Technology,Office Machines,Jumbo Drum,10/10/2009
35139,1/18/2010,High,25,854.9,Regular Air,8.99,British Columbia,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,1/20/2010
15009,12/21/2011,Not Specified,46,1200.13,Express Air,8.99,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,12/23/2011
57570,9/28/2012,High,27,1823.04,Delivery Truck,26.74,Ontario,Corporate,Furniture,Bookcases,Jumbo Box,9/30/2012
37926,9/8/2009,Critical,31,353.25,Regular Air,2.36,Saskachewan,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,9/10/2009
56612,7/22/2009,High,38,4008.7275,Regular Air,5.92,Manitoba,Consumer,Technology,Telephones and Communication,Small Box,7/22/2009
24193,3/14/2009,Not Specified,24,109.86,Regular Air,5.17,Saskachewan,Small Business,Office Supplies,Paper,Small Box,3/15/2009
23169,6/23/2011,Critical,27,172.7,Regular Air,5.11,Ontario,Home Office,Office Supplies,Paper,Small Box,6/25/2011
7110,8/7/2011,Low,22,6396.2,Regular Air,24.49,Nunavut,Corporate,Furniture,Chairs & Chairmats,Large Box,8/11/2011
47333,9/7/2011,Critical,16,760.2485,Regular Air,3.3,Manitoba,Home Office,Technology,Telephones and Communication,Small Pack,9/7/2011
21410,5/1/2012,Critical,16,2101.59,Express Air,24.49,Alberta,Corporate,Office Supplies,Appliances,Large Box,5/3/2012
30915,1/16/2009,Low,20,62.78,Express Air,2.03,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,1/16/2009
225,5/24/2011,Critical,24,126.58,Regular Air,0.7,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,5/25/2011
55462,3/27/2012,Medium,35,3683.73,Regular Air,8.99,Manitoba,Home Office,Technology,Telephones and Communication,Small Box,3/28/2012
18496,5/15/2009,High,29,1267.42,Regular Air,19.99,Alberta,Corporate,Office Supplies,Paper,Small Box,5/18/2009
7936,4/5/2010,Low,50,2851.17,Delivery Truck,36.61,Quebec,Corporate,Furniture,Bookcases,Jumbo Box,4/5/2010
9281,2/23/2012,Critical,24,68.97,Regular Air,0.97,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2/25/2012
11841,4/20/2010,Medium,44,2339.52,Regular Air,10.75,Ontario,Corporate,Office Supplies,Paper,Small Box,4/22/2010
36163,11/5/2012,Low,32,463,Regular Air,7.17,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,11/5/2012
30211,6/7/2010,Medium,19,141.96,Regular Air,1.71,Alberta,Small Business,Office Supplies,Paper,Wrap Bag,6/8/2010
29985,7/11/2012,Critical,22,196.75,Express Air,4.95,British Columbia,Corporate,Furniture,Office Furnishings,Small Box,7/12/2012
37696,7/9/2009,Not Specified,5,24.09,Regular Air,5.44,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,7/11/2009
14086,10/20/2010,Low,13,1764.97,Delivery Truck,54.74,Quebec,Consumer,Furniture,Bookcases,Jumbo Box,10/25/2010
51940,10/17/2012,High,11,65.5,Regular Air,4.38,Ontario,Corporate,Technology,Computer Peripherals,Small Pack,10/18/2012
51171,6/21/2010,High,34,783.48,Regular Air,15.1,British Columbia,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,6/23/2010
53153,9/23/2009,Critical,29,575.36,Regular Air,3.99,Saskachewan,Corporate,Office Supplies,Appliances,Small Box,9/24/2009
8258,3/1/2009,High,37,434.77,Regular Air,11.25,Ontario,Corporate,Office Supplies,Paper,Small Box,3/2/2009
36449,9/5/2010,Not Specified,6,90.75,Regular Air,14.37,Ontario,Corporate,Furniture,Office Furnishings,Large Box,9/5/2010
50148,2/1/2012,Medium,9,17965.45,Regular Air,13.99,Alberta,Consumer,Technology,Office Machines,Medium Box,2/3/2012
515,8/28/2010,Not Specified,19,394.27,Regular Air,5.94,Nunavut,Consumer,Office Supplies,Appliances,Medium Box,8/30/2010
2306,7/25/2011,High,15,113.5,Regular Air,6.28,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,7/27/2011
38882,12/14/2009,Critical,37,4411.5,Delivery Truck,70.2,British Columbia,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,12/15/2009
17831,10/25/2012,Critical,38,260.41,Express Air,5.35,British Columbia,Corporate,Office Supplies,Paper,Small Box,10/28/2012
26661,12/19/2012,Medium,31,1772.2245,Regular Air,4.99,Ontario,Corporate,Technology,Telephones and Communication,Small Box,12/20/2012
21444,4/15/2011,Medium,17,34.16,Regular Air,0.7,Manitoba,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,4/16/2011
42565,9/22/2010,Low,33,283.8,Regular Air,2.99,Manitoba,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,9/29/2010
38528,12/20/2011,Critical,10,70.02,Regular Air,0.5,Manitoba,Small Business,Office Supplies,Labels,Small Box,12/22/2011
9350,10/31/2012,Critical,13,1735.94,Delivery Truck,53.48,Ontario,Corporate,Furniture,Bookcases,Jumbo Box,11/1/2012
56992,4/18/2010,Not Specified,10,315.42,Regular Air,17.08,Ontario,Corporate,Office Supplies,Paper,Small Box,4/18/2010
46119,2/15/2009,Critical,46,18824.42,Delivery Truck,75.23,Prince Edward Island,Consumer,Furniture,Tables,Jumbo Box,2/16/2009
24132,7/6/2009,Low,12,47.79,Regular Air,6.83,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,7/15/2009
20773,3/5/2009,Not Specified,44,479.96,Regular Air,2.99,Manitoba,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,3/6/2009
15425,7/25/2011,Low,29,2896.14,Express Air,19.99,Alberta,Home Office,Technology,Computer Peripherals,Small Box,7/29/2011
36102,5/20/2010,Not Specified,36,461.4,Regular Air,6.2,Manitoba,Consumer,Furniture,Office Furnishings,Wrap Bag,5/21/2010
40832,3/29/2010,High,22,447.23,Regular Air,6.67,New Brunswick,Small Business,Furniture,Office Furnishings,Small Pack,3/30/2010
41413,11/16/2011,Low,23,156.5,Regular Air,6,British Columbia,Corporate,Office Supplies,Paper,Small Box,11/20/2011
53029,7/27/2009,Low,39,223.34,Regular Air,0.5,Saskachewan,Corporate,Office Supplies,Labels,Small Box,8/1/2009
35936,1/21/2009,Medium,41,312.26,Regular Air,4.71,Alberta,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,1/22/2009
5767,4/28/2012,High,31,2390.54,Regular Air,5.5,Alberta,Small Business,Technology,Computer Peripherals,Small Box,4/30/2012
53637,3/17/2011,High,12,451.09,Express Air,9.83,Ontario,Consumer,Office Supplies,Envelopes,Small Box,3/18/2011
59492,10/31/2012,Not Specified,25,170.4,Regular Air,10.05,Manitoba,Home Office,Office Supplies,Paper,Small Box,11/1/2012
19206,3/30/2010,Low,40,88.02,Regular Air,1.49,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,4/3/2010
5635,8/15/2012,Medium,50,281.58,Regular Air,5.92,Manitoba,Corporate,Furniture,Office Furnishings,Medium Box,8/17/2012
41861,11/26/2010,Low,24,475.9,Regular Air,5.97,Ontario,Corporate,Office Supplies,Paper,Small Box,11/28/2010
21510,5/8/2012,High,16,372.09,Express Air,1.99,Alberta,Corporate,Technology,Computer Peripherals,Small Pack,5/8/2012
33606,3/1/2012,High,46,410.03,Regular Air,8.54,Quebec,Small Business,Furniture,Office Furnishings,Small Pack,3/3/2012
38530,4/17/2011,Critical,47,1980.37,Regular Air,2.99,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,4/17/2011
19653,9/11/2012,Not Specified,34,125.46,Regular Air,5.47,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,9/11/2012
36416,11/30/2009,Low,46,132.01,Regular Air,1.01,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,12/4/2009
29152,7/23/2011,Low,3,58.63,Regular Air,1.99,Saskachewan,Small Business,Technology,Computer Peripherals,Small Pack,7/27/2011
39972,9/25/2012,Not Specified,19,97.06,Regular Air,2.99,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,9/28/2012
58656,12/4/2010,High,5,39.44,Regular Air,2.99,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,12/6/2010
35812,1/22/2010,Critical,2,59.93,Regular Air,4,British Columbia,Small Business,Technology,Computer Peripherals,Small Box,1/24/2010
20453,3/10/2011,Medium,17,1193.1195,Express Air,0.99,Ontario,Home Office,Technology,Telephones and Communication,Wrap Bag,3/12/2011
9696,2/19/2011,Not Specified,15,110.15,Regular Air,2.99,Alberta,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2/21/2011
46787,3/29/2012,Medium,28,174.1,Regular Air,9.17,Quebec,Corporate,Office Supplies,Paper,Small Box,3/31/2012
49346,5/5/2011,Not Specified,50,276.75,Regular Air,5.57,Saskachewan,Corporate,Office Supplies,Paper,Small Box,5/6/2011
59329,12/4/2012,Critical,41,214.19,Regular Air,4.7,Alberta,Corporate,Office Supplies,Paper,Small Box,12/5/2012
48357,3/28/2009,Not Specified,16,2365.43,Regular Air,13.99,Ontario,Consumer,Technology,Office Machines,Medium Box,3/28/2009
49472,7/16/2010,Low,9,30.65,Regular Air,1.35,Nova Scotia,Small Business,Office Supplies,Rubber Bands,Wrap Bag,7/20/2010
39332,10/9/2011,Critical,4,198.72,Express Air,14.45,British Columbia,Consumer,Furniture,Office Furnishings,Large Box,10/10/2011
54055,2/13/2009,Critical,44,5483.96,Delivery Truck,58.64,Ontario,Home Office,Furniture,Bookcases,Jumbo Box,2/15/2009
28037,12/12/2009,High,31,203.53,Regular Air,6.93,Saskachewan,Corporate,Office Supplies,Paper,Small Box,12/13/2009
45127,12/30/2012,Medium,10,14.15,Regular Air,0.7,Manitoba,Consumer,Office Supplies,Rubber Bands,Wrap Bag,12/30/2012
59812,6/22/2011,Medium,2,28.98,Regular Air,4.98,British Columbia,Consumer,Furniture,Office Furnishings,Small Pack,6/23/2011
54659,8/15/2011,High,38,262.9,Regular Air,5.2,Quebec,Corporate,Office Supplies,Paper,Small Box,8/15/2011
56420,7/24/2011,Low,26,132.23,Regular Air,2.03,Alberta,Consumer,Furniture,Office Furnishings,Wrap Bag,7/26/2011
14048,5/17/2010,Not Specified,5,540.22,Regular Air,35,Yukon,Small Business,Office Supplies,Storage & Organization,Large Box,5/19/2010
30784,5/7/2012,Medium,48,335.64,Regular Air,1.56,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,5/8/2012
8289,10/28/2012,Low,38,572.74,Regular Air,7.17,Alberta,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,10/28/2012
59905,4/14/2012,High,6,48.77,Regular Air,1.71,British Columbia,Small Business,Office Supplies,Paper,Wrap Bag,4/16/2012
30757,12/26/2010,Medium,42,457.51,Regular Air,7.95,Alberta,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,12/27/2010
23522,4/11/2011,Critical,20,1077.8085,Express Air,8.99,Quebec,Small Business,Technology,Telephones and Communication,Small Box,4/13/2011
23971,11/21/2009,Critical,5,66.63,Regular Air,4.98,Ontario,Home Office,Office Supplies,Appliances,Small Box,11/24/2009
1575,9/12/2011,Medium,10,525.674,Regular Air,5.26,Yukon,Small Business,Technology,Telephones and Communication,Small Box,9/14/2011
51239,2/23/2012,Low,48,4046.25,Delivery Truck,60,Alberta,Consumer,Furniture,Tables,Jumbo Drum,2/25/2012
11877,5/23/2010,Not Specified,31,142.96,Regular Air,1.52,Nova Scotia,Consumer,Office Supplies,Paper,Wrap Bag,5/25/2010
18402,8/29/2009,Low,5,1548.45,Delivery Truck,69.55,Yukon,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,9/5/2009
17636,2/4/2009,Low,2,7.01,Regular Air,0.96,Yukon,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,2/8/2009
8130,5/13/2012,Critical,15,66.33,Regular Air,5.04,Manitoba,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,5/15/2012
4067,10/6/2012,High,16,118.38,Regular Air,6.05,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,10/8/2012
6757,2/1/2012,Medium,11,2503.008,Delivery Truck,61.76,Alberta,Small Business,Furniture,Tables,Jumbo Box,2/2/2012
21539,7/9/2010,Medium,39,2339.84,Regular Air,69,Yukon,Consumer,Furniture,Tables,Large Box,7/9/2010
36452,4/5/2009,High,18,129.48,Regular Air,2.83,Ontario,Home Office,Furniture,Office Furnishings,Small Pack,4/7/2009
52519,4/29/2012,High,6,120.38,Regular Air,6.32,Quebec,Corporate,Office Supplies,Appliances,Small Box,5/1/2012
55809,9/10/2011,Critical,2,250.7,Delivery Truck,45,Ontario,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,9/12/2011
35878,8/13/2010,Medium,45,161.67,Regular Air,2.2,Ontario,Corporate,Office Supplies,Paper,Wrap Bag,8/15/2010
21729,12/6/2012,Low,28,120.98,Regular Air,5.34,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,12/10/2012
59108,10/7/2011,Low,21,68.53,Regular Air,3.97,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,10/12/2011
29537,9/19/2012,Low,30,318.56,Express Air,4.5,Ontario,Home Office,Office Supplies,Appliances,Small Box,9/28/2012
23618,11/27/2012,Medium,45,2601.7905,Regular Air,5.26,Manitoba,Consumer,Technology,Telephones and Communication,Small Box,11/29/2012
1665,5/7/2009,High,26,755.6075,Regular Air,1.1,Ontario,Corporate,Technology,Telephones and Communication,Small Box,5/9/2009
52357,9/3/2009,Not Specified,49,541.47,Regular Air,4.8,Alberta,Corporate,Office Supplies,Envelopes,Small Box,9/5/2009
55269,3/7/2010,Medium,1,49.61,Regular Air,17.08,Ontario,Small Business,Office Supplies,Paper,Small Box,3/8/2010
32292,2/15/2012,Low,1,13.53,Regular Air,2.36,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,2/17/2012
20229,10/30/2009,Low,47,116.06,Regular Air,0.8,Manitoba,Home Office,Office Supplies,Rubber Bands,Wrap Bag,11/6/2009
18213,9/10/2010,Medium,29,1111.23,Regular Air,19.99,Ontario,Corporate,Office Supplies,Paper,Small Box,9/12/2010
45381,8/21/2011,Medium,1,11.81,Regular Air,5.57,Nova Scotia,Small Business,Furniture,Office Furnishings,Small Box,8/23/2011
37127,10/2/2010,High,19,178.44,Regular Air,2.15,Saskachewan,Corporate,Office Supplies,Paper,Wrap Bag,10/3/2010
23585,10/31/2012,Critical,44,192.78,Regular Air,1.6,Alberta,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,11/1/2012
38791,3/14/2010,Low,24,1457.712,Delivery Truck,89.3,Alberta,Home Office,Furniture,Tables,Jumbo Box,3/21/2010
10052,9/7/2009,Not Specified,16,95.9,Regular Air,0.91,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,9/8/2009
22755,3/30/2009,Medium,35,187.84,Regular Air,5.68,British Columbia,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,3/31/2009
34725,7/27/2011,Low,14,1885.41,Regular Air,35,Quebec,Small Business,Office Supplies,Storage & Organization,Large Box,7/29/2011
6337,8/31/2011,Not Specified,1,449.42,Delivery Truck,85.63,British Columbia,Corporate,Furniture,Tables,Jumbo Box,9/1/2011
4743,3/30/2010,Low,29,352.55,Regular Air,1.49,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,4/3/2010
58273,6/20/2010,High,31,244.9,Regular Air,3.62,New Brunswick,Corporate,Technology,Computer Peripherals,Small Pack,6/20/2010
54051,8/11/2011,Medium,28,126.95,Express Air,0.99,Alberta,Corporate,Office Supplies,Labels,Small Box,8/12/2011
10247,1/10/2010,Medium,24,231.95,Regular Air,1.99,Ontario,Home Office,Technology,Computer Peripherals,Small Pack,1/12/2010
49479,7/27/2011,Medium,46,5615.4,Delivery Truck,26.3,Manitoba,Consumer,Technology,Office Machines,Jumbo Drum,7/29/2011
34438,12/11/2010,High,28,588.54,Regular Air,8.99,Prince Edward Island,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,12/12/2010
18210,8/6/2010,Not Specified,27,9293.82,Regular Air,19.99,Prince Edward Island,Small Business,Office Supplies,Appliances,Small Box,8/7/2010
18884,6/24/2011,Not Specified,5,131.27,Delivery Truck,14.36,Manitoba,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,6/25/2011
46468,1/11/2011,Critical,46,7535.96,Regular Air,19.99,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,1/12/2011
38336,10/5/2012,Critical,14,91.75,Regular Air,2.99,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,10/6/2012
40194,10/6/2010,Not Specified,34,1094.9105,Regular Air,5,Quebec,Consumer,Technology,Telephones and Communication,Small Box,10/8/2010
43813,7/21/2009,Not Specified,23,384.21,Regular Air,17.78,Nova Scotia,Corporate,Office Supplies,Storage & Organization,Small Box,7/23/2009
39744,7/6/2009,Medium,9,519.9535,Regular Air,5.92,Quebec,Consumer,Technology,Telephones and Communication,Small Box,7/8/2009
6369,12/19/2009,High,30,14922.16,Delivery Truck,45.7,Nova Scotia,Corporate,Furniture,Tables,Jumbo Box,12/21/2009
20934,1/20/2010,Critical,5,1253.89,Delivery Truck,17.86,Quebec,Corporate,Technology,Office Machines,Jumbo Drum,1/21/2010
34694,4/28/2011,Low,11,55.49,Regular Air,7.24,Quebec,Consumer,Furniture,Office Furnishings,Small Box,4/28/2011
54501,11/29/2012,Critical,38,783.96,Regular Air,35,Manitoba,Corporate,Office Supplies,Storage & Organization,Large Box,12/1/2012
23202,7/30/2011,High,39,307.42,Regular Air,1.69,Ontario,Small Business,Office Supplies,Paper,Wrap Bag,8/1/2011
57767,4/11/2012,Critical,34,3373.7095,Regular Air,8.99,Saskachewan,Corporate,Technology,Telephones and Communication,Small Box,4/13/2012
47750,6/15/2010,Low,37,102.46,Regular Air,0.5,British Columbia,Corporate,Office Supplies,Labels,Small Box,6/20/2010
13735,5/21/2009,Medium,36,281.71,Regular Air,1.39,Ontario,Home Office,Office Supplies,Envelopes,Small Box,5/23/2009
36741,12/19/2010,Critical,6,303.909,Regular Air,5,Ontario,Home Office,Technology,Telephones and Communication,Small Pack,12/21/2010
13761,10/17/2009,Low,32,2421.44,Regular Air,35,Ontario,Home Office,Office Supplies,Storage & Organization,Large Box,10/21/2009
38598,8/15/2009,Low,24,324.97,Regular Air,4.95,Alberta,Consumer,Furniture,Office Furnishings,Small Pack,8/20/2009
59809,3/8/2011,Not Specified,12,138.67,Regular Air,5.63,Saskachewan,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,3/10/2011
4647,5/13/2009,Medium,6,75.19,Regular Air,5.72,Newfoundland,Corporate,Office Supplies,Envelopes,Small Box,5/15/2009
38340,1/20/2009,Critical,36,2167.05,Regular Air,3.5,Manitoba,Corporate,Office Supplies,Appliances,Small Box,1/21/2009
52995,3/15/2012,Not Specified,8,33.39,Regular Air,6.27,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,3/15/2012
53730,12/29/2012,High,40,181.8,Regular Air,5.83,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,12/30/2012
16260,11/13/2011,High,47,14960.096,Delivery Truck,42.52,Ontario,Corporate,Furniture,Tables,Jumbo Box,11/14/2011
4580,11/14/2010,Not Specified,28,7384.54,Delivery Truck,81.98,Quebec,Consumer,Furniture,Tables,Jumbo Box,11/15/2010
7043,1/25/2009,Critical,4,11.08,Regular Air,4.08,Yukon,Corporate,Furniture,Office Furnishings,Small Pack,1/26/2009
25953,9/27/2009,Critical,19,1972.884,Regular Air,7.69,Saskachewan,Corporate,Technology,Telephones and Communication,Small Box,9/28/2009
6402,4/23/2011,Low,35,373.33,Regular Air,4.68,New Brunswick,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,4/28/2011
35239,11/12/2011,Critical,21,109.29,Regular Air,6.26,British Columbia,Small Business,Office Supplies,Paper,Small Box,11/13/2011
4034,11/13/2010,Not Specified,37,5723.24,Delivery Truck,51.92,Manitoba,Small Business,Furniture,Tables,Jumbo Box,11/14/2010
43459,11/7/2011,Critical,26,13905.88,Regular Air,24.49,Yukon,Consumer,Technology,Office Machines,Large Box,11/8/2011
45408,12/26/2010,Low,25,716.99,Regular Air,1.99,New Brunswick,Home Office,Technology,Computer Peripherals,Small Pack,1/17/2011
4391,2/17/2012,High,20,2592.432,Regular Air,3.9,British Columbia,Home Office,Technology,Telephones and Communication,Small Box,2/19/2012
